sha,author,date,message,hour,day_of_week,day_num,is_weekend,is_late_night,is_after_hours,commit_frequency,date_day,daily_commits,commit_variability,sentiment,sentiment_magnitude,avg_sentiment,prev_sentiment,consecutive_negative,negative_streak,is_near_release,release_commit_density,burnout_risk_score,anomaly,burnout_risk_category
d5e4f740ea17e63980e27d79c900b93173bc1eb2,nang-dev,2025-01-17 05:16:37+00:00,Bumped to v1.7.0,5,Friday,4,FALSE,TRUE,TRUE,86,2025-01-17,2,9.953223933,0,0,0.037887597,0,0,0,TRUE,0.406976744,3.2,1,Moderate
16b161f539b1cf7ab0aa5ec039075f6d366d6a79,nang-dev,2025-01-17 19:43:57+00:00,"Update update wording (#163)

* Fixed update words

* Fixed update words",19,Friday,4,FALSE,FALSE,TRUE,86,2025-01-17,2,9.953223933,0.1,0.1,0.037887597,0,0,0,TRUE,0.406976744,0.8,1,Low
8432bb2bd52298b13bfcab7106f4e3f2f5d45ed4,nang-dev,2025-01-22 03:29:47+00:00,"Added sig handle naive (#164)

* Added sig naive

* Added sig patch",3,Wednesday,2,FALSE,TRUE,TRUE,86,2025-01-22,2,9.953223933,-0.3,0.3,0.037887597,0.1,0,0,TRUE,0.406976744,5.2,-1,Moderate
b611fd2a16caf1cd81d61eb55ee2eb3b46b4fd1c,nang-dev,2025-01-22 22:03:21+00:00,"Command center fixes (#165)

* Added command center fix

* fixed",22,Wednesday,2,FALSE,TRUE,TRUE,86,2025-01-22,2,9.953223933,-0.033333333,0.033333333,0.037887597,-0.3,1,1,TRUE,0.406976744,5.2,-1,Moderate
dac862fe59857b3b379f528bd7291e7d07de0d97,nang-dev,2025-02-11 05:28:48+00:00,aux bar height fixes,5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,0,0,0.037887597,-0.033333333,0,1,TRUE,0.406976744,4.8,1,Moderate
a9cecb0102bf6c30899af0309251b2e640d5ef84,nang-dev,2025-02-11 05:28:48+00:00,fixes,5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,0,0,0.037887597,0,0,1,TRUE,0.406976744,4.8,1,Moderate
d18ebbf5132f8876a77f344ffe7602dcb4f885a4,nang-dev,2025-02-11 05:28:48+00:00,move to secondary sidebar,5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,-0.3,0.3,0.037887597,0,0,0,TRUE,0.406976744,6.8,-1,High
d9e739d18f7452087fc1660946a1d46888244daf,nang-dev,2025-02-11 05:28:48+00:00,fix composite bar position to default,5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,0,0,0.037887597,-0.3,0,0,TRUE,0.406976744,4.8,1,Moderate
218bf177f159c073708c1cdc181da8ec532ef60a,nang-dev,2025-02-11 05:28:48+00:00,set view commands,5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,0,0,0.037887597,0,0,0,TRUE,0.406976744,4.8,1,Moderate
2c69836b9903d1e46a05b849445d33cc8ef89490,nang-dev,2025-02-11 05:28:48+00:00,fixes 2,5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,0,0,0.037887597,0,0,0,TRUE,0.406976744,4.8,1,Moderate
1505ffd65d49d605356d66fbe286e46c76e06a2e,nang-dev,2025-02-11 05:28:48+00:00,fixes,5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,0,0,0.037887597,0,0,0,TRUE,0.406976744,4.8,1,Moderate
f8ddbc538f3c531b9729658e2081ca020b543d4f,nang-dev,2025-02-11 05:28:48+00:00,progress,5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,0,0,0.037887597,0,0,0,TRUE,0.406976744,4.8,1,Moderate
1409920705dd20ebb5448209a48f9ecca695b533,nang-dev,2025-02-11 05:28:48+00:00,Fixed ranodm workds,5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,0.1,0.1,0.037887597,0,0,0,TRUE,0.406976744,4.8,1,Moderate
f9928cb417d49ed46cd91cea5057036fc23ba43f,nang-dev,2025-02-11 05:28:48+00:00,Fixed whitelisting,5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,0.1,0.1,0.037887597,0.1,0,0,TRUE,0.406976744,4.8,1,Moderate
ad2871223b3df428c54fdaf2cd36eef852fed704,nang-dev,2025-02-11 05:28:48+00:00,Whitelisted pearai-roo-cline,5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,0,0,0.037887597,0.1,0,0,TRUE,0.406976744,4.8,1,Moderate
6fd2767afd63647fbdcacf75ce98a6ec242e14c6,nang-dev,2025-02-11 05:28:48+00:00,progress,5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,0,0,0.037887597,0,0,0,TRUE,0.406976744,4.8,1,Moderate
c382454f63690d861effef89e3e0fecf2f0f99bf,nang-dev,2025-02-11 05:28:48+00:00,Linked submodule,5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,0,0,0.037887597,0,0,0,TRUE,0.406976744,4.8,1,Moderate
3ad2ccda5207c63caaf6e7f35e57e4f159c1b163,nang-dev,2025-02-11 05:28:48+00:00,Added renaming to work with submodule pr,5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,0,0,0.037887597,0,0,0,TRUE,0.406976744,4.8,1,Moderate
0d1eb8d63b2fca7e967efe7475834ca382656877,nang-dev,2025-02-11 05:28:48+00:00,"Make Aux bar exclusive to PearAI extensions (#181)

* Working no move

* Working register redirect",5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,0,0,0.037887597,0,0,0,TRUE,0.406976744,4.8,1,Moderate
39e362fe284bd2bdc9be630583fa02319084aeb7,nang-dev,2025-02-11 05:28:48+00:00,Fixed one rename,5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,0.1,0.1,0.037887597,0,0,0,TRUE,0.406976744,4.8,1,Moderate
29ae77d61431d3c246d9068f6b056978d84368e5,nang-dev,2025-02-11 05:28:48+00:00,Renamed secondary to pearai (#178),5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,-0.3,0.3,0.037887597,0.1,0,0,TRUE,0.406976744,6.8,-1,High
bd0cc02638a2d5b4fab0eaa9c856f179638ea9e8,nang-dev,2025-02-11 05:28:48+00:00,progress,5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-02-11,24,9.953223933,0,0,0.037887597,-0.3,0,0,TRUE,0.406976744,4.8,1,Moderate
ecb663d79c59a92e5cd5b4c9ddf8bc87c41f6eb7,nang-dev,2025-02-11 17:35:04+00:00,borders,17,Tuesday,1,FALSE,FALSE,FALSE,86,2025-02-11,24,9.953223933,0,0,0.037887597,0,0,0,TRUE,0.406976744,2.4,1,Low
2d0390d658103b09e1042063d809466b6391b9af,nang-dev,2025-02-11 17:35:04+00:00,more,17,Tuesday,1,FALSE,FALSE,FALSE,86,2025-02-11,24,9.953223933,0.5,0.5,0.037887597,0,0,0,TRUE,0.406976744,4.4,-1,Moderate
1cf2baa60b1c30d541a9ac8a205f535f8b013eef,nang-dev,2025-02-11 17:35:04+00:00,more,17,Tuesday,1,FALSE,FALSE,FALSE,86,2025-02-11,24,9.953223933,0.5,0.5,0.037887597,0.5,0,0,TRUE,0.406976744,4.4,-1,Moderate
91de8d3ecb0d60a7566cc4790c7e1e3222909613,nang-dev,2025-02-11 17:35:04+00:00,more,17,Tuesday,1,FALSE,FALSE,FALSE,86,2025-02-11,24,9.953223933,0.5,0.5,0.037887597,0.5,0,0,TRUE,0.406976744,4.4,-1,Moderate
9f87e0d212402b63fe294fe81837ff7146153f82,nang-dev,2025-02-11 17:35:04+00:00,dock ui fixes,17,Tuesday,1,FALSE,FALSE,FALSE,86,2025-02-11,24,9.953223933,0,0,0.037887597,0.5,0,0,TRUE,0.406976744,2.4,1,Low
bcd1f34e22c613a4ebc05d4a1507abb26c581ae7,nang-dev,2025-02-11 17:38:32+00:00,Added creator click,17,Tuesday,1,FALSE,FALSE,FALSE,86,2025-02-11,24,9.953223933,0,0,0.037887597,0,0,0,TRUE,0.406976744,2.4,1,Low
81a2fbd55bf4ff8409261f28029579fb8c2eb6bf,nang-dev,2025-02-21 05:27:55+00:00,Added sync progress,5,Friday,4,FALSE,TRUE,TRUE,86,2025-02-21,2,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,3.2,1,Moderate
f4c19dbb720e64a77283f146577505893c914783,nang-dev,2025-02-21 05:27:55+00:00,Fixed caps,5,Friday,4,FALSE,TRUE,TRUE,86,2025-02-21,2,9.953223933,0.1,0.1,0.037887597,0,0,0,FALSE,0.406976744,3.2,1,Moderate
2ea96bfcd2b8e5f79df5473202029b1da5a65548,nang-dev,2025-02-27 23:27:41+00:00,Fix PearAI inventory search icon container width,23,Thursday,3,FALSE,TRUE,TRUE,86,2025-02-27,2,9.953223933,0,0,0.037887597,0.1,0,0,FALSE,0.406976744,3.2,1,Moderate
898530e27561611bb48420bc67814a76f0131a42,nang-dev,2025-02-27 23:30:03+00:00,Changed color,23,Thursday,3,FALSE,TRUE,TRUE,86,2025-02-27,2,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,3.2,1,Moderate
a406a6b9920eb68b07ef64b4db8d307668c1dae0,nang-dev,2025-02-28 02:31:25+00:00,Fixed Roo Code,2,Friday,4,FALSE,TRUE,TRUE,86,2025-02-28,2,9.953223933,0.1,0.1,0.037887597,0,0,0,FALSE,0.406976744,5.2,-1,Moderate
7221baf800acfcc952777b38d3544c07feab257d,nang-dev,2025-02-28 14:44:17+00:00,Bumped to v1.8.1,14,Friday,4,FALSE,FALSE,FALSE,86,2025-02-28,2,9.953223933,0,0,0.037887597,0.1,0,0,FALSE,0.406976744,0.8,1,Low
c41cd186c34c11ec459cd44977887ac0515f22a2,nang-dev,2025-03-06 21:10:06+00:00,Bumped to v1.8.3,21,Thursday,3,FALSE,FALSE,TRUE,86,2025-03-06,1,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,0.8,1,Low
d21c0988724f2a6f0b631a2c8f1b95edc3462e42,nang-dev,2025-03-11 05:59:58+00:00,Bumped to v1.8.4,5,Tuesday,1,FALSE,TRUE,TRUE,86,2025-03-11,6,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,6.8,-1,High
2732a07f6ac4befa5f27dbeb19ac60e275179ee7,nang-dev,2025-03-11 17:22:10+00:00,Working,17,Tuesday,1,FALSE,FALSE,FALSE,86,2025-03-11,6,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,2.4,1,Low
b3472a57630540a21d0c4ccf6aca4b960c40befd,nang-dev,2025-03-11 17:22:10+00:00,Working,17,Tuesday,1,FALSE,FALSE,FALSE,86,2025-03-11,6,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,2.4,1,Low
556a9af38acc3eca7d2e26e1f66849b464d05769,nang-dev,2025-03-11 17:22:10+00:00,Working,17,Tuesday,1,FALSE,FALSE,FALSE,86,2025-03-11,6,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,2.4,1,Low
96e335ec3b11d821d7dfaa55d16705c1734dab2a,nang-dev,2025-03-11 17:22:10+00:00,Progress,17,Tuesday,1,FALSE,FALSE,FALSE,86,2025-03-11,6,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,2.4,1,Low
af0cbfed6da23e9cdb649037d96546ab68785a12,nang-dev,2025-03-11 17:22:10+00:00,Removed print,17,Tuesday,1,FALSE,FALSE,FALSE,86,2025-03-11,6,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,2.4,1,Low
d100d481646976f6b8fea476093bf898e02faaca,nang-dev,2025-03-13 21:28:56+00:00,Update README.md,21,Thursday,3,FALSE,FALSE,TRUE,86,2025-03-13,1,9.953223933,0,0,0.037887597,0,0,0,TRUE,0.406976744,0.8,1,Low
ccc849cad744cf3135133db7829454d86454d990,nang-dev,2025-03-18 17:51:50+00:00,Working,17,Tuesday,1,FALSE,FALSE,FALSE,86,2025-03-18,3,9.953223933,0,0,0.037887597,0,0,0,TRUE,0.406976744,0.8,1,Low
5c89ec7d6725322cd285cb0dd03ae848dca04708,nang-dev,2025-03-18 17:51:50+00:00,Added light and dark modern,17,Tuesday,1,FALSE,FALSE,FALSE,86,2025-03-18,3,9.953223933,0.15,0.15,0.037887597,0,0,0,TRUE,0.406976744,0.8,1,Low
427a9ee64d6dc01f6e3d2a0110f1200a2989765d,nang-dev,2025-03-18 17:51:50+00:00,Added light and dark modern,17,Tuesday,1,FALSE,FALSE,FALSE,86,2025-03-18,3,9.953223933,0.15,0.15,0.037887597,0.15,0,0,TRUE,0.406976744,0.8,1,Low
885e65d5a60765f5aa4db8e5f2e2321786bf0db6,nang-dev,2025-03-19 23:06:34+00:00,feat: setting default theme to dark on startup,23,Wednesday,2,FALSE,TRUE,TRUE,86,2025-03-19,1,9.953223933,-0.15,0.15,0.037887597,0.15,0,0,FALSE,0.406976744,5.2,-1,Moderate
f4a30f84ac1d58252e7313226e0f98dfb5f2aa08,nang-dev,2025-03-20 21:36:07+00:00,Fix,21,Thursday,3,FALSE,FALSE,TRUE,86,2025-03-20,1,9.953223933,0,0,0.037887597,-0.15,0,0,FALSE,0.406976744,0.8,1,Low
5c51efd6fe82227c0d3c346eb433401de4719087,nang-dev,2025-03-23 18:42:38+00:00,Added agent,18,Sunday,6,TRUE,FALSE,TRUE,86,2025-03-23,1,9.953223933,0,0,0.037887597,0,0,0,FALSE,0.406976744,4.4,-1,Moderate
7be53c79842ec27822258af7290fe5c4f837ea2c,timknappe,2025-01-04 14:13:10+00:00,"Update CONTRIBUTING.md (#145)

Added Rust (Cargo) to the necessary tools",14,Saturday,5,TRUE,FALSE,FALSE,2,2025-01-04,2,0,0,0,0,,0,0,FALSE,0,1.6,1,Low
80feb5d1e7019335dffa0c3c328aae3206af83b2,timknappe,2025-01-04 15:58:23+00:00,Clarified Walkthrough label (#183),15,Saturday,5,TRUE,FALSE,FALSE,2,2025-01-04,2,0,0,0,0,0,0,0,FALSE,0,1.6,1,Low
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
